3-letter ISO country code,Country name,Currency unit,Year,Expenditure-side real GDP at chained PPPs (in mil. 2017US$),Output-side real GDP at chained PPPs (in mil. 2017US$),Population (in millions),Number of persons engaged (in millions),Average annual hours worked by persons engaged,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.","Real consumption of households and government, at current PPPs (in mil. 2017US$)","Real domestic absorption, (real consumption plus investment), at current PPPs (in mil. 2017US$)",Expenditure-side real GDP at current PPPs (in mil. 2017US$),Output-side real GDP at current PPPs (in mil. 2017US$),Capital stock at current PPPs (in mil. 2017US$),Capital services levels at current PPPs (USA=1),TFP level at current PPPs (USA=1),Welfare-relevant TFP levels at current PPPs (USA=1),Real GDP at constant 2017 national prices (in mil. 2017US$),Real consumption at constant 2017 national prices (in mil. 2017US$),Real domestic absorption at constant 2017 national prices (in mil. 2017US$),Capital stock at constant 2017 national prices (in mil. 2017US$),Capital services at constant 2017 national prices (2017=1),TFP at constant national prices (2017=1),Welfare-relevant TFP at constant national prices (2017=1),Share of labour compensation in GDP at current national prices,Real internal rate of return,Average depreciation rate of the capital stock,"Exchange rate, national currency/USD (market+estimated)","Price level of CCON (PPP/XR), price level of USA GDPo in 2017=1","Price level of CDA (PPP/XR), price level of USA GDPo in 2017=1","Price level of CGDPo (PPP/XR), price level of USA GDPo in 2017=1","0/1/2/3/4: relative price data for consumption, investment and government is extrapolated (0), benchmark (1), interpolated (2), ICP PPP timeseries: benchmark or interpolated (3) or  ICP PPP timeseries: extrapolated (4)","0/1/2: relative price data for exports and imports is extrapolated (0), benchmark (1) or interpolated (2)",0/1: the exchange rate is market-based (0) or estimated (1),0/1: the observation on pl_gdpe or pl_gdpo is not an outlier (0) or an outlier (1),"0/1/2/3: the observation for irr is not an outlier (0), may be biased due to a low capital share (1), hit the lower bound of 1 percent (2), or is an outlier (3)",Correlation between expenditure shares of the country and the US (benchmark observations only),"Statistical capacity indicator (source: World Bank, developing countries only)",Share of household consumption at current PPPs,Share of gross capital formation at current PPPs,Share of government consumption at current PPPs,Share of merchandise exports at current PPPs,Share of merchandise imports at current PPPs,Share of residual trade and GDP statistical discrepancy at current PPPs,"Price level of household consumption,  price level of USA GDPo in 2017=1","Price level of capital formation,  price level of USA GDPo in 2017=1","Price level of government consumption,  price level of USA GDPo in 2017=1","Price level of exports, price level of USA GDPo in 2017=1","Price level of imports, price level of USA GDPo in 2017=1","Price level of the capital stock, price level of USA in 2017=1","Price level of the capital services, price level of USA=1",Labour_hours,gdp_per_capita_column,log A (Total Factor Productivity),log A' (Total Factor Productivity),log Labour Productivity,k (K/L),k tilde(K/AL)
ARG,Argentina,Argentine Peso,1998-01-01,570521.625,565211.8125,36.063459,13.351142883300781,1903.0,2.6420669555664062,443735.59375,557873.0,549893.0625,548851.0,2011836.0,0.031575821340084076,0.7657354474067688,0.764201283454895,705881.75,541460.8125,631691.9375,2229118.25,0.6245396733283997,1.05006742477417,0.9345145225524902,0.36957648396492004,0.20985887944698334,0.03048889711499214,0.9994999999999999,0.6077269315719604,0.5894511342048645,0.590570330619812,,,,,,,,0.6487851738929749,0.20795699954032898,0.15969575941562653,0.09831378608942032,-0.1154915988445282,0.0007398062152788043,0.6437435150146484,0.5183998942375183,0.4614046812057495,0.48987877368927,0.49500542879104614,0.40162330865859985,1.8941506147384644,25407.224906921387,27.782717419394555,1.9821158106322414,1.0105542620953172,10.875601019111016,87.73560505589684,12.087985111695918
ARG,Argentina,Argentine Peso,1999-01-01,534873.375,532079.6875,36.467217999999995,13.461274147033691,1887.2850062069106,2.649620771408081,429559.90625,527300.4375,516788.59375,518102.09375,1998675.375,0.030208682641386986,0.7154215574264526,0.707815945148468,681984.4375,534444.75,610685.0,2276613.25,0.6393569111824036,0.9988321661949158,0.8894689083099365,0.39151379466056824,0.1843392252922058,0.030831241980195045,0.9994999999999999,0.6121489405632019,0.5948470234870911,0.5933389663696289,,,,,,,68.33333333333333,0.6745666265487671,0.18865109980106354,0.15453621745109558,0.09481301158666611,-0.09930237382650375,-0.013264557346701622,0.6318519711494446,0.5188069939613342,0.5261430144309998,0.47498616576194763,0.49579307436943054,0.4106363356113434,1.7190805673599243,25405.260862137406,26.844221013939354,1.9414041871869172,0.9669876625583284,10.832945136172858,89.61188245041555,12.859511609953772
ARG,Argentina,Argentine Peso,2000-01-01,528719.3125,528448.75,36.870787,13.598359107971191,1862.1362674780219,2.657196044921875,419041.875,509743.21875,511804.03125,514538.96875,1958924.125,0.028106551617383957,0.7087386846542358,0.6754027605056763,676603.6875,531979.8125,601688.5,2313178.0,0.6503062844276428,0.9809260964393616,0.8674992918968201,0.39110618829727173,0.1864052265882492,0.030855195596814156,0.9994999999999999,0.6233663558959961,0.6020824909210205,0.5988821387290955,,,,,,,,0.6728711724281311,0.17627689242362976,0.14153143763542175,0.11222653836011887,-0.10349082946777344,0.0005848233704455197,0.6319764256477356,0.5037505626678467,0.5824320912361145,0.4561617970466614,0.474749892950058,0.41366270184516907,1.7941190004348755,25321.997673143236,26.71999643288857,1.9310009778496937,0.9537295294801051,10.814891853721132,91.35053362923968,13.24609969618751
ARG,Argentina,Argentine Peso,2001-01-01,493202.1875,496567.28125,37.275652,13.505481719970703,1811.1525697346522,2.6830029487609863,392273.65625,467988.46875,479030.34375,484168.34375,1908897.625,0.026436258107423782,0.6842665076255798,0.6346738338470459,646773.3125,504601.46875,561362.375,2330541.5,0.6544852256774902,0.9433155655860901,0.81422358751297,0.39978456497192383,0.17200210690498352,0.030586838722229004,0.9994999999999999,0.6291349530220032,0.6081759333610535,0.6017219424247742,,,,,,,,0.6752724051475525,0.15638114511966705,0.13492852449417114,0.12329095602035522,-0.09133695065975189,0.0014638841385021806,0.628882110118866,0.49958837032318115,0.6304005980491638,0.4457775056362152,0.45952048897743225,0.42063796520233154,1.737971544265747,24460.48792262931,26.441554009298642,1.9078977346456103,0.920961064149061,10.776655488653123,95.27780097321481,14.138465186875562
ARG,Argentina,Argentine Peso,2002-01-01,457226.21875,425342.15625,37.681748999999996,13.412664413452148,1710.0365596731456,2.709059953689575,337333.125,385269.75,445077.75,416045.65625,1804633.125,0.024479206651449203,0.6125455498695374,0.5400598645210266,576310.625,439542.09375,469256.78125,2310202.75,0.6469777822494507,0.8635594844818115,0.6992648839950562,0.31755295395851135,0.1560901254415512,0.030003508552908897,3.0632566666666667,0.24786265194416046,0.24845902621746063,0.2657967805862427,,,,,,,,0.6739441752433777,0.11521964520215988,0.13686375319957733,0.13938617706298828,-0.04859406128525734,-0.016819730401039124,0.2500130832195282,0.2526557445526123,0.23727357387542725,0.4433337152004242,0.4446451663970947,0.20419883728027344,0.7610896229743958,22936.14650963014,25.126741528182425,1.8402197423592879,0.8436180482020077,10.668202707725596,100.72322955514873,15.9930893217903
ARG,Argentina,Argentine Peso,2003-01-01,481738.78125,461437.0625,38.087868,14.069103240966797,1713.5746140705596,2.735370397567749,358439.9375,422622.65625,469548.59375,448489.09375,1784050.25,0.023405836895108223,0.649009644985199,0.5805680155754089,627239.5,470731.5,520793.75,2315829.25,0.6477257013320923,0.9217496514320374,0.7610984444618225,0.31013572216033936,0.1716490089893341,0.029428184032440186,2.9006291666666666,0.2983509600162506,0.29910460114479065,0.3131495416164398,,,,,,,,0.6766664385795593,0.14310875535011292,0.12255017459392548,0.13832345604896545,-0.06603652238845825,-0.014612304978072643,0.2995276153087616,0.3033134341239929,0.29185402393341064,0.4825984835624695,0.4676683247089386,0.24642100930213928,0.9543260931968689,24108.45815645854,26.017404179452495,1.8892775946114193,0.8830107391803348,10.705102590795471,96.05878712652557,14.522261897630553
ARG,Argentina,Argentine Peso,2004-01-01,518568.3125,504759.0,38.491972,14.996856689453125,1743.3998755515925,2.7619361877441406,386235.65625,470011.09375,505402.34375,489746.25,1797717.625,0.023067031055688858,0.6730808615684509,0.6097084879875183,683876.5,510572.40625,585965.5,2353516.75,0.6596524715423584,0.9643454551696777,0.821717381477356,0.32479485869407654,0.17177042365074158,0.02923794835805893,2.923300818903319,0.3241574764251709,0.3283478021621704,0.338844358921051,,,,,,,92.2222222222222,0.6793773174285889,0.17105884850025177,0.10926710069179535,0.1357010006904602,-0.09233211725950241,-0.0030721582006663084,0.3208580017089844,0.34766682982444763,0.3446720540523529,0.5202558040618896,0.49636417627334595,0.28181445598602295,1.0387208461761475,26145.518086057644,26.15654804578854,1.9141031040789203,0.8981711529995022,10.72769199964078,90.01606861464474,13.275033497509046
ARG,Argentina,Argentine Peso,2005-01-01,554101.125,548929.1875,38.892931,15.749588966369629,1771.678525116211,2.788760185241699,421394.4375,515729.8125,548210.5625,536323.5,1847660.0,0.023285117000341415,0.701165497303009,0.6254419684410095,744411.0,550239.25,639305.0,2406985.75,0.677215039730072,1.0061732530593872,0.8593370318412781,0.3389502763748169,0.16843076050281525,0.02945372834801674,2.9036575,0.35795125365257263,0.3659583330154419,0.3740693926811218,,,,,,0.827094864628918,88.8888888888889,0.6795893311500549,0.1758926808834076,0.10612010955810547,0.13991312682628632,-0.10385221242904663,0.0023369216360151768,0.34701353311538696,0.40172573924064636,0.42799603939056396,0.5344760417938232,0.5150712728500366,0.3291924297809601,1.1078249216079712,27903.208551124295,26.67832979265052,1.9466349675673922,0.921037848548874,10.763534313084923,86.26197039634053,12.314209825315784
ARG,Argentina,Argentine Peso,2006-01-01,607265.25,599530.125,39.289878,16.29812240600586,1775.920325683024,2.7969753742218018,463847.46875,563835.4375,597409.3125,585043.125,1943604.5,0.02354181930422783,0.7405960559844971,0.6669570803642273,804314.8125,603854.8125,697893.375,2475046.75,0.700711190700531,1.048696756362915,0.9049162864685059,0.3555392324924469,0.16929329931735992,0.029917355626821518,3.054313333333333,0.3825249671936035,0.3923461437225342,0.40063926577568054,,,,,,,88.8888888888889,0.6802576780319214,0.17090700566768646,0.11258554458618164,0.1427130103111267,-0.10979057103395462,0.0033273245207965374,0.37263116240501404,0.437906950712204,0.44230470061302185,0.5574847459793091,0.5317198038101196,0.3535378873348236,1.1774005889892578,28944.166851295715,27.78849419408989,1.9900282959793594,0.9614896861523169,10.806696117995891,85.51107249746946,11.688641689101274
ARG,Argentina,Argentine Peso,2007-01-01,671212.625,665477.25,39.684295,16.96141242980957,1787.5447239313905,2.8052146434783936,511617.65625,630404.3125,659283.0625,647639.875,2122918.25,0.02477095276117325,0.7770870923995972,0.7142250537872314,876764.6875,658707.0625,776682.5625,2567440.75,0.735045850276947,1.0891653299331665,0.9595106244087219,0.364846795797348,0.17853276431560516,0.030628250911831856,3.095648849206349,0.4277113974094391,0.4395003318786621,0.44740167260169983,,,,,,,85.5555555555555,0.6654309630393982,0.18341466784477234,0.1245415061712265,0.14015933871269226,-0.11913636326789856,0.005589888896793127,0.42042794823646545,0.4902757704257965,0.4666271507740021,0.6144967675209045,0.579426109790802,0.37642475962638855,1.2982313632965088,30319.283299330404,28.917724698306547,2.032790435878892,1.0013103780926935,10.853053013116282,84.68012665908569,11.090517967909395
ARG,Argentina,Argentine Peso,2008-01-01,720762.6875,718254.625,40.08016,17.370250701904297,1789.7649726240065,2.8134782314300537,557589.4375,685753.125,712242.3125,700603.9375,2376898.25,0.027019185945391655,0.7924759387969971,0.7374967932701111,912337.0625,703837.3125,829625.6875,2665784.0,0.7716404795646667,1.0881801843643188,0.9840635657310486,0.40367910265922546,0.17217721045017242,0.03153057396411896,3.1441645598845596,0.5030204057693481,0.5133707523345947,0.5218988060951233,,,,,,,86.6666666666667,0.6570162773132324,0.18293316662311554,0.13885340094566345,0.14784376323223114,-0.1294955313205719,0.002848939038813114,0.5010309815406799,0.5584011077880859,0.5124335885047913,0.6759886145591736,0.6333614587783813,0.4095327854156494,1.3853899240493774,31088.666271965874,29.346291491529747,2.043743137760832,1.0093216150845497,10.86900577366209,85.74777626931728,11.108016059792204
ARG,Argentina,Argentine Peso,2009-01-01,692100.375,684293.3125,40.482788,17.562055587768555,1751.6228442566405,2.8217661380767822,548701.4375,646751.125,681255.6875,669053.1875,2614003.75,0.0291008111089468,0.7334376573562622,0.6890054941177368,858340.1875,679907.375,768217.0625,2714704.75,0.7878239750862122,1.0148755311965942,0.9033015370368958,0.44385451078414917,0.1426418274641037,0.032025035470724106,3.71010683052328,0.4835546910762787,0.4937344193458557,0.5027393698692322,,,,,,,87.7777777777778,0.6409406065940857,0.14654995501041412,0.1791757345199585,0.13138480484485626,-0.09849737584590912,0.0004463055229280144,0.49398642778396606,0.5507017374038696,0.44623875617980957,0.6333327889442444,0.5885609984397888,0.3718933165073395,1.088108777999878,30762.097759640383,27.902524535440985,1.9846706282359692,0.9473076492255942,10.79701514665412,88.24836235848876,12.127608049517276
ARG,Argentina,Argentine Peso,2010-01-01,787148.625,784810.125,40.895752,18.076745986938477,1760.2247824375165,2.830078363418579,625851.6875,754986.0,777507.5625,768478.25,2876207.25,0.0320892333984375,0.7775257229804993,0.736662745475769,945250.5625,748158.9375,873453.3125,2797080.5,0.8184974789619446,1.076451301574707,0.9891966581344604,0.4406924247741699,0.1660890132188797,0.03244294971227646,3.8962951544705,0.5410575270652771,0.5485315322875977,0.5549765825271606,,,,,,,86.6666666666667,0.6163555383682251,0.16803902387619019,0.198048397898674,0.13693949580192566,-0.12163078784942627,0.0022483919747173786,0.5783745050430298,0.584754467010498,0.42492181062698364,0.6479518413543701,0.6075958609580994,0.3827895224094391,1.2034798860549927,31819.13627203703,29.70698369743919,2.0485030809147657,1.0081986793890725,10.864578956666266,87.90560737055901,11.333472489447077
ARG,Argentina,Argentine Peso,2011-01-01,884236.0625,882632.375,41.320499999999996,18.48802947998047,1760.2303688691725,2.8585422039031982,714266.1875,864195.5625,879071.8125,868765.0625,3099233.75,0.03437627851963043,0.8283932209014893,0.7907131910324097,1002002.9375,811162.5625,959044.375,2901287.0,0.8587706089019775,1.095310091972351,1.0425628423690796,0.4731239974498749,0.1635846346616745,0.03339606523513794,4.11013957621326,0.5931199789047241,0.6030886173248291,0.6102434992790222,,,,,,,85.5555555555555,0.5914440751075745,0.1725776046514511,0.23071858286857605,0.14157235622406006,-0.13487882912158966,-0.0014338069595396519,0.662615954875946,0.6505791544914246,0.41496801376342773,0.6833808422088623,0.6342428922653198,0.422548770904541,1.2834259271621704,32543.190951210156,30.789941250759227,2.0800855885044225,1.0297738125384737,10.90038802474181,89.15189061667944,11.136811388823848
ARG,Argentina,Argentine Peso,2012-01-01,895048.8125,902396.0,41.755196,18.791292190551758,1736.103360116803,2.8872923851013184,730789.375,867841.0,885093.0625,882438.8125,3156028.75,0.03450581058859825,0.8197735548019409,0.7746367454528809,991718.125,823229.9375,950525.6875,2982628.5,0.8877297639846802,1.059535026550293,1.0099186897277832,0.5201793313026428,0.14068523049354553,0.034249819815158844,4.53693436018746,0.6488191485404968,0.6569150686264038,0.6588909029960632,,,,,,,85.5555555555555,0.5871866345405579,0.15531009435653687,0.24096070230007172,0.13612483441829681,-0.11771362274885178,-0.0018686624243855476,0.7282907366752625,0.70008385181427,0.4551583230495453,0.6737084984779358,0.6595181226730347,0.4679722189903259,1.2328037023544312,32623.625512953546,30.398771117766422,2.0597451329913534,0.9994259609920737,10.873800616523125,91.4254149593434,11.655502310335564
ARG,Argentina,Argentine Peso,2013-01-01,903833.0,904232.0,42.19603,19.124418258666992,1725.8735529094804,2.9163317680358887,756548.625,893998.6875,893109.3125,885112.9375,3166597.5,0.033588770776987076,0.8134486675262451,0.795041024684906,1015572.1875,855990.5625,989467.0,3062993.25,0.9162368178367615,1.0568348169326782,1.0239839553833008,0.5439176559448242,0.1260422170162201,0.0348166860640049,5.45935266465704,0.6711897253990173,0.6867199540138245,0.6929239630699158,,,,,,,76.6666666666667,0.5970897078514099,0.15529100596904755,0.257658451795578,0.12382853776216507,-0.12801550328731537,-0.005852146074175835,0.7657873034477234,0.7722011804580688,0.45197218656539917,0.6992002129554749,0.6500452756881714,0.5117477178573608,1.219220757484436,33006.32768741254,30.769014872481673,2.0673735894015035,0.9970470066803806,10.879996781745703,92.80018301363829,11.740859494771561
ARG,Argentina,Argentine Peso,2014-01-01,878697.25,879837.75,42.637510999999996,19.3830509185791,1705.4283684101129,2.9456627368927,736272.8125,867122.25,870641.0625,864304.0,3204576.5,0.03315708786249161,0.7819337844848633,0.7575272917747498,990054.75,831096.4375,954931.6875,3126707.75,0.9365702271461487,1.0136449337005615,0.9722868800163269,0.5439176559448242,0.11698213219642639,0.03513248264789581,8.07527599281334,0.6340980529785156,0.6513018608093262,0.6560772657394409,,,,,,,83.3333333333333,0.5821949243545532,0.15139281749725342,0.2696729898452759,0.1117485910654068,-0.1137397512793541,-0.0012695632176473737,0.7368038892745972,0.7481056451797485,0.4123671352863312,0.7075143456459045,0.664492130279541,0.49791669845581055,1.096826434135437,33056.404902882496,29.950466570963012,2.034688737456133,0.9543549076757089,10.84111650340022,94.58704778048484,12.36452905845081
ARG,Argentina,Argentine Peso,2015-01-01,914850.1875,913103.5,43.075416,19.854450225830078,1703.4685392099657,2.9752891063690186,783329.4375,916658.25,906909.6875,904271.3125,3234959.75,0.03281386196613312,0.7922858595848083,0.7743534445762634,1017094.75,867171.1875,996734.375,3193485.0,0.957966685295105,1.0123841762542725,0.9866403341293335,0.5439176559448242,0.12370641529560089,0.035216186195611954,9.23318552472429,0.6915939450263977,0.7110997438430786,0.7131744623184204,,,,,,,95.5555666666667,0.5769910216331482,0.14744338393211365,0.28926387429237366,0.09905654937028885,-0.10730703175067902,-0.005447819363325834,0.8146116733551025,0.8256993293762207,0.4462120234966278,0.633933424949646,0.6204260587692261,0.541799783706665,1.2154428958892822,33821.43132301173,30.072492801568092,2.039278870042007,0.9489376571545145,10.844032662123228,94.42193529601414,12.28641943644311
ARG,Argentina,Argentine Peso,2016-01-01,911368.0,908771.3125,43.50846,19.723175048828125,1646.5125323174207,3.005213499069214,780433.125,914137.3125,904730.875,902696.9375,3183677.75,0.031592901796102524,0.8103548884391785,0.7927774786949158,995935.8125,860878.3125,981893.25,3246538.25,0.9759796857833862,0.9994513392448425,0.9799187183380127,0.5439176559448242,0.12720826268196106,0.0353776253759861,14.7581750873396,0.5956317782402039,0.6162410378456116,0.6176295280456543,,,,,,,88.8889,0.5760834217071533,0.1481163501739502,0.28847378492355347,0.10216949135065079,-0.10091529041528702,-0.01392778567969799,0.7046164274215698,0.7365379333496094,0.37798893451690674,0.6275674700737,0.6137575507164001,0.46780940890312195,1.0569813251495361,32474.454894985764,30.668284216643713,2.041761800157961,0.9414131867514098,10.829643746461729,99.97206297991728,12.976356575324367
ARG,Argentina,Argentine Peso,2017-01-01,1026128.125,1022513.25,43.93714,20.033660888671875,1648.8128319055493,3.0354387760162354,892869.6875,1028190.3125,1026128.125,1022513.25,3316644.25,0.032473981380462646,0.8789559602737427,0.850192666053772,1022513.25,892869.75,1028190.25,3316644.25,1.0,1.0,1.0,0.5439176559448242,0.13109669089317322,0.0356701985001564,16.5627069251411,0.6045002937316895,0.6263307332992554,0.6285450458526611,,,,,,0.6488080232596923,85.5555666666667,0.6504235863685608,0.1323411911725998,0.2227872759103775,0.08960235863924026,-0.10639382153749466,0.011239430867135525,0.640839159488678,0.7703717350959778,0.4984097480773926,0.6372456550598145,0.6149449348449707,0.5125174522399902,1.1436771154403687,33031.757143286515,30.955460394204884,2.04977760599364,0.9394216199329432,10.84036022199489,100.40774505615684,12.928856359735612
ARG,Argentina,Argentine Peso,2018-01-01,1025860.9375,1021129.3125,44.361149999999995,20.13507080078125,1638.4400391564332,3.0659680366516113,870688.25,995996.0625,1025747.0625,1022236.4375,3361086.5,0.0323740653693676,0.8594030737876892,0.8051062226295471,997136.625,869969.1875,995123.3125,3372807.5,1.0172498226165771,0.9630131125450134,0.9557623863220215,0.5439176559448242,0.1297520101070404,0.03582340106368065,28.0949916666667,0.4846722483634949,0.5068224668502808,0.5085629820823669,,,,,,,81.1111,0.6347498893737793,0.12258199602365494,0.21699847280979156,0.0906793549656868,-0.10148240625858307,0.03647268936038017,0.5215414762496948,0.6607311367988586,0.3768247365951538,0.6640904545783997,0.6308230757713318,0.41290467977523804,0.8758862018585205,32990.106191249586,30.225323289940913,2.0204921750195313,0.9001288197215725,10.810179965062465,102.23693977967902,13.55561541745876
ARG,Argentina,Argentine Peso,2019-01-01,991646.3125,977420.5625,44.780677,20.64321517944336,1609.0689977826453,3.09680438041687,826692.5625,930002.375,991465.4375,978558.8125,3374818.5,0.03131192550063133,0.8121843338012695,0.7423732876777649,975569.0,822399.5625,921896.5,3399148.5,1.0222632884979248,0.9315008521080017,0.8753926753997803,0.5439176559448242,0.11915551871061325,0.03549220785498619,48.1478916666667,0.43322381377220154,0.45353424549102783,0.45951607823371887,,,,,,,80.0,0.6203829646110535,0.10557343065738678,0.22442324459552765,0.10272827744483948,-0.07954215258359909,0.026434272527694702,0.47680914402008057,0.6160597205162048,0.31273895502090454,0.6477363705635071,0.6311296224594116,0.3779456317424774,0.7584496736526489,33216.357559798416,29.370137837772017,1.991507102580729,0.8611363678026014,10.763389466821645,102.33357146040515,13.96746481534093
